Loan_ID,Client_ID,Loan_Type,Principal_Amount,Interest_Rate,Loan_Term_Months,Start_Date,End_Date,Outstanding_Balance,Loan_Status,Default_Status,Created_At
15924,19867,Mortgage,199848.91,1.5,240,2022-02-15,2042-02-15,0.0,Closed,No,2022-02-08 18:43:43
15925,19869,Mortgage,111912.08,1.5,240,2020-10-04,2040-10-04,111912.08,Active,No,2020-09-27 11:15:32
15926,19869,Auto Loan,48386.87,3.8,48,2021-04-28,2025-04-28,0.0,Closed,No,2021-04-23 22:47:10
15927,19869,Personal Loan,8470.43,4.2,60,2020-07-18,2025-07-18,0.0,Closed,No,2020-07-11 02:20:41
15928,19873,Auto Loan,50919.29,3.8,48,2024-03-13,2028-03-13,0.0,Closed,No,2024-03-08 20:20:36
15929,19874,Student Loan,31575.95,2.9,120,2024-06-20,2034-06-20,0.0,Closed,No,2024-06-16 22:43:15
15930,19874,Personal Loan,38486.99,4.2,60,2022-01-12,2027-01-12,0.0,Closed,No,2022-01-05 13:38:07
15931,19875,Auto Loan,50088.92,3.8,48,2024-06-06,2028-06-06,0.0,Closed,No,2024-05-31 15:03:10
15932,19875,Student Loan,28919.84,2.9,120,2023-02-11,2033-02-11,0.0,Closed,No,2023-02-07 22:49:34
15933,19875,Small Business Loan,230920.45,5.5,84,2025-04-29,2032-04-29,0.0,Closed,No,2025-04-25 10:38:20
15934,19877,Auto Loan,60251.21,3.8,48,2025-03-01,2029-03-01,0.0,Closed,No,2025-02-26 21:50:41
15935,19877,Credit Line,19943.01,6.0,12,2020-05-29,2021-05-29,19943.01,Active,No,2020-05-28 01:33:41
15936,19878,Student Loan,6571.78,2.9,120,2020-01-13,2030-01-13,0.0,Closed,No,2020-01-06 19:50:02
15937,19880,Auto Loan,67008.23,3.8,48,2020-05-20,2024-05-20,0.0,Closed,No,2020-05-15 16:22:38
15938,19881,Mortgage,331452.08,1.5,240,2023-05-08,2043-05-08,331452.08,Active,No,2023-05-07 15:10:00
15939,19881,Auto Loan,33104.86,3.8,48,2020-09-08,2024-09-08,33104.86,Active,No,2020-09-04 10:37:51
15940,19883,Mortgage,485454.53,1.5,240,2024-01-04,2044-01-04,485454.53,Active,No,2023-12-28 02:53:17
15941,19884,Student Loan,40514.44,2.9,120,2020-05-30,2030-05-30,40514.44,Active,No,2020-05-26 12:31:12
15942,19885,Personal Loan,19819.34,4.2,60,2021-01-10,2026-01-10,0.0,Closed,No,2021-01-08 21:48:05
15943,19885,Personal Loan,24156.46,4.2,60,2022-08-15,2027-08-15,0.0,Closed,No,2022-08-10 09:27:00
15944,19886,Small Business Loan,186013.74,5.5,84,2021-05-07,2028-05-07,186013.74,Active,No,2021-04-30 15:25:18
15945,19886,Credit Line,13553.39,6.0,12,2025-05-05,2026-05-05,0.0,Closed,No,2025-05-03 01:39:46
15946,19889,Student Loan,49566.18,2.9,120,2022-02-24,2032-02-24,0.0,Closed,No,2022-02-23 16:06:24
15947,19890,Auto Loan,6443.95,3.8,48,2023-08-23,2027-08-23,6443.95,Active,No,2023-08-19 11:52:07
15948,19891,Credit Line,17217.19,6.0,12,2023-02-18,2024-02-18,0.0,Closed,No,2023-02-16 05:31:57
15949,19893,Personal Loan,11552.85,4.2,60,2023-08-18,2028-08-18,0.0,Closed,No,2023-08-11 07:18:58
15950,19897,Student Loan,57829.63,2.9,120,2022-08-11,2032-08-11,0.0,Closed,No,2022-08-10 09:19:41
15951,19899,Small Business Loan,155264.54,5.5,84,2022-10-05,2029-10-05,0.0,Closed,No,2022-09-30 02:31:34
15952,19899,Credit Line,17646.39,6.0,12,2020-07-13,2021-07-13,17646.39,Active,No,2020-07-09 10:24:26
15953,19900,Student Loan,40539.79,2.9,120,2024-09-16,2034-09-16,0.0,Closed,No,2024-09-09 16:10:23
15954,19900,Personal Loan,32659.68,4.2,60,2020-07-28,2025-07-28,0.0,Closed,Yes,2020-07-24 08:49:34
15955,19900,Mortgage,482564.65,1.5,240,2022-01-09,2042-01-09,0.0,Closed,No,2022-01-08 09:32:09
15956,19900,Personal Loan,49294.49,4.2,60,2020-05-31,2025-05-31,0.0,Closed,No,2020-05-24 08:34:00
15957,19901,Small Business Loan,180818.34,5.5,84,2020-10-03,2027-10-03,180818.34,Active,No,2020-10-01 20:06:57
15958,19903,Small Business Loan,86165.35,5.5,84,2024-06-09,2031-06-09,0.0,Closed,No,2024-06-04 15:16:36
15959,19903,Small Business Loan,114601.81,5.5,84,2025-03-06,2032-03-06,114601.81,Active,No,2025-03-02 19:45:36
15960,19903,Mortgage,78518.18,1.5,240,2023-02-27,2043-02-27,0.0,Closed,No,2023-02-26 06:56:57
15961,19906,Credit Line,561.93,6.0,12,2020-09-20,2021-09-20,0.0,Closed,No,2020-09-15 09:07:13
15962,19909,Auto Loan,91293.89,3.8,48,2022-06-01,2026-06-01,0.0,Closed,Yes,2022-05-29 20:05:11
15963,19911,Auto Loan,56923.74,3.8,48,2023-12-30,2027-12-30,56923.74,Active,No,2023-12-23 05:52:23
15964,19914,Credit Line,11603.56,6.0,12,2023-10-10,2024-10-10,0.0,Closed,No,2023-10-05 03:33:51
15965,19914,Small Business Loan,77777.01,5.5,84,2023-05-20,2030-05-20,77777.01,Active,No,2023-05-18 15:56:55
15966,19916,Personal Loan,43875.03,4.2,60,2020-04-07,2025-04-07,0.0,Closed,No,2020-04-04 13:45:02
15967,19921,Student Loan,17829.49,2.9,120,2024-01-12,2034-01-12,0.0,Closed,No,2024-01-11 04:05:00
15968,19923,Credit Line,6374.17,6.0,12,2023-09-26,2024-09-26,0.0,Closed,No,2023-09-25 06:43:49
15969,19926,Personal Loan,7260.41,4.2,60,2022-11-27,2027-11-27,0.0,Closed,No,2022-11-23 20:54:39
15970,19926,Student Loan,51458.7,2.9,120,2022-03-21,2032-03-21,0.0,Closed,No,2022-03-20 20:07:03
15971,19926,Credit Line,5135.5,6.0,12,2024-05-24,2025-05-24,5135.5,Active,No,2024-05-22 03:36:55
15972,19928,Mortgage,359955.55,1.5,240,2025-03-21,2045-03-21,0.0,Closed,No,2025-03-17 13:31:08
15973,19928,Auto Loan,49757.11,3.8,48,2021-03-19,2025-03-19,0.0,Closed,No,2021-03-13 19:36:30
15974,19928,Personal Loan,44534.36,4.2,60,2020-10-02,2025-10-02,0.0,Closed,No,2020-09-26 14:26:37
15975,19929,Credit Line,4989.33,6.0,12,2023-09-04,2024-09-04,4989.33,Active,No,2023-09-02 13:29:54
15976,19931,Small Business Loan,74636.75,5.5,84,2021-01-23,2028-01-23,0.0,Closed,No,2021-01-17 21:39:03
15977,19931,Personal Loan,47766.92,4.2,60,2022-08-28,2027-08-28,47766.92,Active,No,2022-08-21 08:30:28
15978,19933,Auto Loan,82484.72,3.8,48,2022-11-21,2026-11-21,82484.72,Active,No,2022-11-19 20:32:20
15979,19934,Student Loan,24579.99,2.9,120,2024-01-23,2034-01-23,0.0,Closed,No,2024-01-17 11:37:23
15980,19935,Personal Loan,24751.02,4.2,60,2023-06-27,2028-06-27,0.0,Closed,No,2023-06-26 13:38:33
15981,19936,Small Business Loan,14696.31,5.5,84,2023-01-20,2030-01-20,0.0,Closed,No,2023-01-18 16:24:14
15982,19936,Student Loan,55292.0,2.9,120,2020-01-24,2030-01-24,0.0,Closed,No,2020-01-17 22:04:14
15983,19937,Student Loan,55556.2,2.9,120,2022-12-13,2032-12-13,0.0,Closed,No,2022-12-09 23:38:08
15984,19938,Student Loan,30955.01,2.9,120,2024-03-18,2034-03-18,0.0,Closed,No,2024-03-14 05:03:32
15985,19939,Student Loan,59234.82,2.9,120,2022-04-27,2032-04-27,0.0,Closed,No,2022-04-21 09:46:46
15986,19942,Mortgage,277588.01,1.5,240,2022-11-25,2042-11-25,0.0,Closed,No,2022-11-21 00:47:28
15987,19943,Mortgage,268257.81,1.5,240,2023-07-29,2043-07-29,0.0,Closed,No,2023-07-27 14:41:20
15988,19943,Student Loan,11041.95,2.9,120,2020-04-16,2030-04-16,0.0,Closed,No,2020-04-14 20:27:05
15989,19944,Mortgage,69501.7,1.5,240,2025-05-11,2045-05-11,69501.7,Active,No,2025-05-10 20:02:20
15990,19944,Credit Line,5389.97,6.0,12,2023-04-08,2024-04-08,5389.97,Active,No,2023-04-05 18:53:41
15991,19945,Credit Line,9983.51,6.0,12,2020-09-06,2021-09-06,9983.51,Active,No,2020-09-04 05:42:40
15992,19948,Personal Loan,24649.1,4.2,60,2024-06-14,2029-06-14,0.0,Closed,No,2024-06-09 19:53:56
15993,19948,Auto Loan,12418.83,3.8,48,2025-03-11,2029-03-11,0.0,Closed,No,2025-03-04 08:08:43
15994,19949,Credit Line,15679.78,6.0,12,2020-04-07,2021-04-07,0.0,Closed,Yes,2020-04-04 04:24:40
15995,19950,Student Loan,50190.02,2.9,120,2023-03-13,2033-03-13,0.0,Closed,No,2023-03-06 05:00:46
15996,19952,Small Business Loan,40369.11,5.5,84,2021-04-02,2028-04-02,0.0,Closed,No,2021-03-28 08:21:10
15997,19955,Student Loan,22292.96,2.9,120,2020-02-25,2030-02-25,0.0,Closed,No,2020-02-23 07:24:19
15998,19957,Mortgage,134143.85,1.5,240,2022-11-18,2042-11-18,0.0,Closed,No,2022-11-12 20:02:18
15999,19957,Credit Line,1870.53,6.0,12,2024-10-05,2025-10-05,0.0,Closed,No,2024-09-30 01:57:15
16000,19962,Mortgage,498947.55,1.5,240,2025-01-21,2045-01-21,0.0,Closed,No,2025-01-20 22:34:20
16001,19963,Student Loan,16238.87,2.9,120,2021-06-27,2031-06-27,0.0,Closed,No,2021-06-22 16:06:40
16002,19963,Mortgage,130419.27,1.5,240,2025-04-04,2045-04-04,0.0,Closed,No,2025-03-30 01:13:45
16003,19965,Auto Loan,72404.5,3.8,48,2022-09-01,2026-09-01,0.0,Closed,No,2022-08-29 11:49:09
16004,19965,Auto Loan,25668.33,3.8,48,2023-08-17,2027-08-17,25668.33,Active,No,2023-08-13 03:56:34
16005,19966,Small Business Loan,70218.45,5.5,84,2021-08-25,2028-08-25,0.0,Closed,No,2021-08-18 07:10:33
16006,19967,Credit Line,9825.52,6.0,12,2020-10-29,2021-10-29,0.0,Closed,No,2020-10-24 02:09:07
16007,19967,Auto Loan,8291.9,3.8,48,2021-10-16,2025-10-16,0.0,Closed,No,2021-10-09 00:53:50
16008,19967,Auto Loan,28893.83,3.8,48,2021-09-15,2025-09-15,28893.83,Active,No,2021-09-13 02:36:54
16009,19970,Student Loan,6882.4,2.9,120,2021-06-23,2031-06-23,0.0,Closed,No,2021-06-21 17:26:47
16010,19971,Credit Line,19224.81,6.0,12,2021-06-20,2022-06-20,0.0,Closed,No,2021-06-15 23:07:44
16011,19972,Small Business Loan,17101.79,5.5,84,2022-12-11,2029-12-11,0.0,Closed,No,2022-12-06 04:56:46
16012,19974,Personal Loan,23360.11,4.2,60,2020-01-17,2025-01-17,0.0,Closed,No,2020-01-14 00:41:13
16013,19974,Credit Line,18610.11,6.0,12,2022-01-05,2023-01-05,0.0,Closed,No,2022-01-01 06:11:07
16014,19974,Student Loan,16444.09,2.9,120,2022-05-04,2032-05-04,16444.09,Active,No,2022-04-29 03:00:49
16015,19974,Personal Loan,37080.45,4.2,60,2025-05-21,2030-05-21,0.0,Closed,No,2025-05-15 22:54:42
16016,19976,Credit Line,2189.74,6.0,12,2023-05-25,2024-05-25,0.0,Closed,No,2023-05-20 22:49:41
16017,19981,Auto Loan,31690.6,3.8,48,2020-07-14,2024-07-14,0.0,Closed,No,2020-07-11 03:58:49
16018,19985,Small Business Loan,123248.28,5.5,84,2022-01-26,2029-01-26,123248.28,Active,No,2022-01-19 15:27:10
16019,19986,Personal Loan,44389.99,4.2,60,2022-07-04,2027-07-04,44389.99,Active,No,2022-07-02 12:58:16
16020,19986,Personal Loan,23779.17,4.2,60,2024-08-17,2029-08-17,0.0,Closed,No,2024-08-11 23:14:05
16021,19991,Auto Loan,73864.03,3.8,48,2020-12-15,2024-12-15,73864.03,Active,No,2020-12-10 11:55:42
16022,19992,Credit Line,11834.79,6.0,12,2024-05-24,2025-05-24,0.0,Closed,No,2024-05-22 22:51:13
16023,19994,Personal Loan,29040.74,4.2,60,2023-02-18,2028-02-18,29040.74,Active,No,2023-02-13 05:16:36
16024,19995,Credit Line,9079.64,6.0,12,2021-07-30,2022-07-30,0.0,Closed,No,2021-07-24 15:36:03
16025,19996,Credit Line,19379.26,6.0,12,2021-01-20,2022-01-20,19379.26,Active,No,2021-01-16 09:39:30
16026,19997,Credit Line,12395.7,6.0,12,2021-04-30,2022-04-30,0.0,Closed,No,2021-04-27 19:11:33
16027,19998,Small Business Loan,122286.09,5.5,84,2024-05-20,2031-05-20,122286.09,Active,No,2024-05-17 09:41:17
16028,20001,Small Business Loan,240638.63,5.5,84,2022-03-21,2029-03-21,0.0,Closed,No,2022-03-18 01:29:24
16029,20003,Small Business Loan,231780.42,5.5,84,2021-08-06,2028-08-06,0.0,Closed,No,2021-08-03 15:25:15
16030,20005,Student Loan,58409.78,2.9,120,2025-01-24,2035-01-24,0.0,Closed,No,2025-01-23 06:36:13
16031,20005,Student Loan,54996.88,2.9,120,2021-10-25,2031-10-25,0.0,Closed,No,2021-10-24 15:50:26
16032,20005,Student Loan,32279.32,2.9,120,2022-07-21,2032-07-21,0.0,Closed,No,2022-07-19 10:22:12
16033,20007,Credit Line,18846.28,6.0,12,2020-03-24,2021-03-24,18846.28,Active,No,2020-03-23 02:19:12
16034,20007,Personal Loan,49023.38,4.2,60,2024-07-23,2029-07-23,49023.38,Active,No,2024-07-20 14:55:43
16035,20007,Small Business Loan,50479.35,5.5,84,2025-02-03,2032-02-03,50479.35,Active,No,2025-01-31 06:23:13
16036,20008,Small Business Loan,150289.19,5.5,84,2021-07-29,2028-07-29,0.0,Closed,No,2021-07-28 16:03:41
16037,20008,Mortgage,73049.59,1.5,240,2024-12-10,2044-12-10,0.0,Closed,No,2024-12-03 00:38:14
16038,20009,Personal Loan,1933.99,4.2,60,2021-07-18,2026-07-18,0.0,Closed,No,2021-07-16 10:35:17
16039,20012,Auto Loan,45876.89,3.8,48,2020-05-14,2024-05-14,45876.89,Active,No,2020-05-13 12:54:26
16040,20012,Student Loan,54956.62,2.9,120,2020-08-22,2030-08-22,0.0,Closed,No,2020-08-20 22:59:47
16041,20012,Auto Loan,63882.18,3.8,48,2024-10-26,2028-10-26,0.0,Closed,No,2024-10-20 05:29:48
16042,20013,Auto Loan,32099.69,3.8,48,2024-10-12,2028-10-12,32099.69,Active,No,2024-10-11 09:28:05
16043,20018,Credit Line,3185.38,6.0,12,2024-02-02,2025-02-02,0.0,Closed,No,2024-01-26 14:34:36
16044,20019,Mortgage,134425.12,1.5,240,2021-02-25,2041-02-25,0.0,Closed,No,2021-02-18 04:58:58
16045,20020,Personal Loan,20482.45,4.2,60,2025-03-14,2030-03-14,0.0,Closed,Yes,2025-03-08 16:00:16
16046,20020,Personal Loan,28293.5,4.2,60,2020-02-10,2025-02-10,28293.5,Active,No,2020-02-08 23:18:07
16047,20021,Personal Loan,9911.74,4.2,60,2020-09-13,2025-09-13,0.0,Closed,No,2020-09-11 09:35:41
16048,20022,Student Loan,25847.44,2.9,120,2020-04-21,2030-04-21,0.0,Closed,No,2020-04-16 17:00:44
16049,20023,Personal Loan,29443.53,4.2,60,2023-06-18,2028-06-18,29443.53,Active,No,2023-06-17 22:08:32
16050,20023,Credit Line,17376.46,6.0,12,2022-06-09,2023-06-09,0.0,Closed,No,2022-06-05 22:26:13
16051,20028,Personal Loan,18108.93,4.2,60,2022-10-20,2027-10-20,18108.93,Active,No,2022-10-17 01:55:25
16052,20028,Mortgage,278868.08,1.5,240,2023-07-08,2043-07-08,0.0,Closed,No,2023-07-07 13:49:40
16053,20029,Credit Line,6572.92,6.0,12,2022-09-17,2023-09-17,0.0,Closed,No,2022-09-11 02:20:47
16054,20033,Mortgage,465237.24,1.5,240,2022-08-19,2042-08-19,465237.24,Active,Yes,2022-08-14 16:45:07
16055,20033,Auto Loan,36795.68,3.8,48,2023-06-19,2027-06-19,36795.68,Active,No,2023-06-13 10:47:12
16056,20033,Student Loan,33254.12,2.9,120,2024-06-18,2034-06-18,0.0,Closed,No,2024-06-15 03:24:10
16057,20034,Mortgage,304859.36,1.5,240,2024-01-09,2044-01-09,0.0,Closed,No,2024-01-05 15:11:38
16058,20034,Personal Loan,24694.92,4.2,60,2022-04-25,2027-04-25,0.0,Closed,No,2022-04-24 14:16:51
16059,20036,Student Loan,34440.5,2.9,120,2024-08-12,2034-08-12,0.0,Closed,No,2024-08-07 02:41:56
16060,20037,Small Business Loan,71829.06,5.5,84,2022-11-29,2029-11-29,71829.06,Active,No,2022-11-25 19:28:46
16061,20041,Personal Loan,31168.58,4.2,60,2020-07-01,2025-07-01,31168.58,Active,No,2020-06-27 21:15:50
16062,20042,Credit Line,17265.96,6.0,12,2025-03-24,2026-03-24,17265.96,Active,No,2025-03-22 05:43:00
16063,20042,Mortgage,100189.36,1.5,240,2021-07-22,2041-07-22,0.0,Closed,No,2021-07-21 00:48:51
16064,20042,Credit Line,17131.37,6.0,12,2021-06-19,2022-06-19,17131.37,Active,No,2021-06-12 18:19:54
16065,20044,Auto Loan,18110.32,3.8,48,2024-04-25,2028-04-25,18110.32,Active,No,2024-04-20 18:46:20
16066,20047,Credit Line,5552.28,6.0,12,2024-01-28,2025-01-28,5552.28,Active,No,2024-01-24 16:31:18
16067,20048,Student Loan,53450.08,2.9,120,2023-07-26,2033-07-26,0.0,Closed,No,2023-07-21 08:57:54
16068,20051,Mortgage,490756.29,1.5,240,2021-08-12,2041-08-12,490756.29,Active,No,2021-08-10 09:15:57
16069,20053,Personal Loan,22859.52,4.2,60,2022-02-08,2027-02-08,0.0,Closed,No,2022-02-05 21:38:51
16070,20054,Credit Line,12150.68,6.0,12,2022-04-05,2023-04-05,12150.68,Active,No,2022-03-29 14:46:58
16071,20055,Mortgage,97406.24,1.5,240,2024-04-07,2044-04-07,0.0,Closed,No,2024-03-31 08:23:13
16072,20055,Small Business Loan,185581.09,5.5,84,2021-08-09,2028-08-09,0.0,Closed,No,2021-08-06 16:06:58
16073,20055,Student Loan,34992.97,2.9,120,2024-01-09,2034-01-09,0.0,Closed,No,2024-01-06 07:58:50
16074,20057,Student Loan,52881.72,2.9,120,2021-05-26,2031-05-26,0.0,Closed,No,2021-05-20 10:26:05
16075,20057,Auto Loan,50872.14,3.8,48,2022-07-27,2026-07-27,0.0,Closed,No,2022-07-24 16:15:54
16076,20059,Student Loan,30413.39,2.9,120,2023-03-19,2033-03-19,0.0,Closed,No,2023-03-12 01:17:42
16077,20060,Small Business Loan,231824.99,5.5,84,2024-01-05,2031-01-05,231824.99,Active,No,2024-01-01 13:23:00
16078,20060,Credit Line,7840.5,6.0,12,2022-02-19,2023-02-19,0.0,Closed,No,2022-02-13 10:04:36
16079,20062,Personal Loan,35242.06,4.2,60,2024-07-16,2029-07-16,0.0,Closed,No,2024-07-14 23:00:55
16080,20065,Small Business Loan,133287.67,5.5,84,2024-07-29,2031-07-29,0.0,Closed,No,2024-07-22 11:50:58
16081,20065,Mortgage,261877.84,1.5,240,2023-11-17,2043-11-17,261877.84,Active,No,2023-11-10 18:53:19
16082,20065,Auto Loan,19184.67,3.8,48,2021-03-13,2025-03-13,0.0,Closed,No,2021-03-10 20:21:47
16083,20066,Personal Loan,2873.79,4.2,60,2020-02-20,2025-02-20,0.0,Closed,No,2020-02-16 12:06:46
16084,20067,Personal Loan,40867.41,4.2,60,2024-09-12,2029-09-12,0.0,Closed,No,2024-09-08 04:58:01
16085,20067,Personal Loan,46807.97,4.2,60,2021-08-07,2026-08-07,0.0,Closed,No,2021-08-02 14:03:51
16086,20068,Credit Line,7610.71,6.0,12,2023-04-12,2024-04-12,7610.71,Active,No,2023-04-07 11:19:26
16087,20069,Student Loan,7711.23,2.9,120,2022-09-17,2032-09-17,0.0,Closed,No,2022-09-16 10:07:57
16088,20070,Personal Loan,32606.96,4.2,60,2025-03-30,2030-03-30,0.0,Closed,No,2025-03-26 00:31:39
16089,20073,Auto Loan,88940.94,3.8,48,2020-08-02,2024-08-02,88940.94,Active,No,2020-07-30 05:08:47
16090,20073,Student Loan,46060.14,2.9,120,2023-04-30,2033-04-30,0.0,Closed,No,2023-04-25 07:22:21
16091,20074,Personal Loan,25521.49,4.2,60,2020-02-06,2025-02-06,0.0,Closed,No,2020-01-30 13:36:59
16092,20076,Mortgage,151672.39,1.5,240,2024-09-19,2044-09-19,0.0,Closed,No,2024-09-17 12:21:02
16093,20078,Credit Line,3013.17,6.0,12,2022-07-09,2023-07-09,0.0,Closed,No,2022-07-07 00:05:00
16094,20082,Credit Line,8312.18,6.0,12,2024-07-30,2025-07-30,8312.18,Active,No,2024-07-27 11:05:34
16095,20082,Credit Line,13865.46,6.0,12,2022-03-07,2023-03-07,13865.46,Active,No,2022-03-04 07:25:32
16096,20082,Auto Loan,25627.91,3.8,48,2022-01-01,2026-01-01,0.0,Closed,No,2021-12-27 22:18:55
16097,20082,Personal Loan,48785.85,4.2,60,2020-09-25,2025-09-25,0.0,Closed,No,2020-09-24 15:54:34
16098,20088,Mortgage,199473.99,1.5,240,2022-12-19,2042-12-19,0.0,Closed,No,2022-12-17 05:26:53
16099,20089,Small Business Loan,44822.72,5.5,84,2024-12-11,2031-12-11,44822.72,Active,No,2024-12-05 16:31:24
16100,20090,Credit Line,12186.01,6.0,12,2020-10-04,2021-10-04,0.0,Closed,No,2020-10-01 03:10:32
16101,20091,Student Loan,28626.03,2.9,120,2021-03-06,2031-03-06,0.0,Closed,No,2021-02-28 08:46:34
16102,20092,Credit Line,2361.14,6.0,12,2020-07-11,2021-07-11,0.0,Closed,No,2020-07-04 14:19:24
16103,20096,Small Business Loan,229259.35,5.5,84,2024-12-16,2031-12-16,0.0,Closed,No,2024-12-12 01:30:46
16104,20098,Mortgage,131054.56,1.5,240,2023-07-18,2043-07-18,0.0,Closed,No,2023-07-11 13:49:19
16105,20098,Mortgage,226264.47,1.5,240,2022-07-31,2042-07-31,226264.47,Active,No,2022-07-30 14:35:33
16106,20098,Credit Line,9264.64,6.0,12,2025-03-10,2026-03-10,0.0,Closed,Yes,2025-03-03 07:02:26
16107,20099,Credit Line,13989.79,6.0,12,2024-12-12,2025-12-12,13989.79,Active,No,2024-12-05 09:16:06
16108,20100,Small Business Loan,18678.9,5.5,84,2024-12-14,2031-12-14,0.0,Closed,No,2024-12-09 04:57:52
16109,20100,Credit Line,10926.0,6.0,12,2023-05-02,2024-05-02,0.0,Closed,Yes,2023-04-26 10:25:46
16110,20102,Small Business Loan,174414.06,5.5,84,2020-05-21,2027-05-21,0.0,Closed,Yes,2020-05-16 16:33:08
16111,20102,Mortgage,341238.02,1.5,240,2024-11-09,2044-11-09,0.0,Closed,No,2024-11-08 00:33:52
16112,20104,Mortgage,487492.3,1.5,240,2023-02-05,2043-02-05,0.0,Closed,No,2023-01-30 03:49:57
16113,20109,Small Business Loan,204017.0,5.5,84,2022-01-17,2029-01-17,0.0,Closed,No,2022-01-14 12:46:36
16114,20109,Student Loan,3344.35,2.9,120,2023-10-15,2033-10-15,0.0,Closed,No,2023-10-09 18:07:51
16115,20110,Mortgage,269527.69,1.5,240,2024-05-03,2044-05-03,0.0,Closed,No,2024-04-28 09:00:58
16116,20112,Credit Line,18208.3,6.0,12,2020-06-01,2021-06-01,0.0,Closed,No,2020-05-28 05:54:05
16117,20112,Small Business Loan,29625.73,5.5,84,2022-12-19,2029-12-19,0.0,Closed,No,2022-12-13 08:54:34
16118,20113,Credit Line,8957.81,6.0,12,2021-02-18,2022-02-18,8957.81,Active,No,2021-02-16 21:17:41
16119,20114,Credit Line,16520.82,6.0,12,2025-03-10,2026-03-10,0.0,Closed,No,2025-03-06 07:22:47
16120,20114,Student Loan,55311.98,2.9,120,2024-07-13,2034-07-13,0.0,Closed,No,2024-07-12 23:11:28
16121,20118,Student Loan,23798.49,2.9,120,2021-05-14,2031-05-14,23798.49,Active,No,2021-05-08 14:03:00
16122,20119,Auto Loan,28911.59,3.8,48,2024-02-20,2028-02-20,28911.59,Active,No,2024-02-18 16:56:15
16123,20119,Personal Loan,33923.81,4.2,60,2023-12-25,2028-12-25,0.0,Closed,Yes,2023-12-22 01:49:59
16124,20123,Mortgage,424542.18,1.5,240,2022-01-29,2042-01-29,0.0,Closed,No,2022-01-24 16:49:17
16125,20126,Credit Line,18925.42,6.0,12,2020-03-06,2021-03-06,18925.42,Active,No,2020-02-28 04:33:56
16126,20126,Personal Loan,37337.73,4.2,60,2023-02-13,2028-02-13,0.0,Closed,No,2023-02-12 04:17:11
16127,20127,Personal Loan,37726.94,4.2,60,2020-11-06,2025-11-06,0.0,Closed,No,2020-10-30 18:37:26
16128,20130,Mortgage,348988.8,1.5,240,2025-01-26,2045-01-26,0.0,Closed,No,2025-01-22 19:33:15
16129,20130,Small Business Loan,121891.45,5.5,84,2021-03-28,2028-03-28,0.0,Closed,No,2021-03-23 14:21:36
16130,20131,Credit Line,1893.39,6.0,12,2024-04-08,2025-04-08,0.0,Closed,No,2024-04-07 19:58:22
16131,20131,Credit Line,2950.8,6.0,12,2021-11-26,2022-11-26,0.0,Closed,No,2021-11-22 19:42:36
16132,20132,Mortgage,98464.78,1.5,240,2023-05-23,2043-05-23,0.0,Closed,No,2023-05-16 15:22:53
16133,20132,Small Business Loan,236075.13,5.5,84,2023-08-22,2030-08-22,0.0,Closed,No,2023-08-18 15:13:12
16134,20133,Credit Line,15155.52,6.0,12,2024-03-06,2025-03-06,0.0,Closed,No,2024-03-05 15:09:14
16135,20134,Small Business Loan,229352.34,5.5,84,2021-01-20,2028-01-20,229352.34,Active,No,2021-01-18 23:22:02
16136,20134,Personal Loan,36346.04,4.2,60,2023-10-27,2028-10-27,0.0,Closed,No,2023-10-24 12:51:51
16137,20135,Student Loan,3431.0,2.9,120,2021-10-12,2031-10-12,0.0,Closed,Yes,2021-10-07 10:38:52
16138,20141,Credit Line,2060.28,6.0,12,2023-02-18,2024-02-18,0.0,Closed,No,2023-02-15 11:25:38
16139,20142,Student Loan,50680.63,2.9,120,2025-02-10,2035-02-10,0.0,Closed,No,2025-02-06 21:12:18
16140,20143,Credit Line,2725.2,6.0,12,2024-07-20,2025-07-20,0.0,Closed,No,2024-07-15 16:03:11
16141,20143,Credit Line,12132.49,6.0,12,2024-09-05,2025-09-05,0.0,Closed,No,2024-09-01 04:51:00
16142,20147,Auto Loan,39890.27,3.8,48,2025-05-10,2029-05-10,39890.27,Active,No,2025-05-05 02:43:44
16143,20147,Mortgage,311128.31,1.5,240,2021-08-14,2041-08-14,0.0,Closed,No,2021-08-13 18:18:33
16144,20148,Mortgage,292787.24,1.5,240,2020-04-15,2040-04-15,292787.24,Active,No,2020-04-08 10:16:23
16145,20151,Mortgage,437453.41,1.5,240,2021-12-24,2041-12-24,0.0,Closed,No,2021-12-20 17:15:45
16146,20152,Small Business Loan,155712.67,5.5,84,2024-05-02,2031-05-02,0.0,Closed,No,2024-04-30 06:51:47
16147,20152,Credit Line,8820.56,6.0,12,2020-01-06,2021-01-06,0.0,Closed,No,2020-01-05 22:12:08
16148,20153,Auto Loan,93601.95,3.8,48,2023-04-24,2027-04-24,0.0,Closed,No,2023-04-19 03:48:41
16149,20157,Personal Loan,32023.22,4.2,60,2022-05-06,2027-05-06,0.0,Closed,No,2022-05-04 23:49:41
16150,20157,Credit Line,7766.57,6.0,12,2020-12-21,2021-12-21,7766.57,Active,No,2020-12-19 00:55:23
