Investment_ID,Client_ID,Type_Client,Account_ID,Investment_Type,Investment_Amount,Current_Value,Interest_Rate,Start_Date,Maturity_Date,Risk_Level,Status,Created_At,Updated_At
1496,1262,Individual,2563,Fondo Renta Fija,9697.67,10350.03,2.5,2022-09-29,2025-09-29,Baja,Activo,2022-09-28 18:14:04,2023-11-08 05:54:37
1497,1263,Individual,2564,Fondo Renta Fija,7912.41,7973.09,2.5,2025-01-26,2028-01-26,Baja,Activo,2025-01-22 23:03:39,2025-04-13 06:42:31
1498,1264,Individual,2565,Depósito a Plazo,7026.61,7110.87,1.2,2024-04-03,2025-04-03,Baja,Vencido,2024-03-28 15:21:35,2024-10-10 12:46:22
1499,1264,Individual,2565,Fondo Renta Fija,34288.04,35242.2,2.5,2024-04-08,2027-04-08,Baja,Activo,2024-04-05 19:17:25,2025-02-28 08:49:10
1500,1264,Individual,2565,Fondo Renta Variable,20268.71,25871.17,5.0,2020-01-01,2025-01-01,Media,Vencido,2019-12-31 00:08:16,2021-05-13 20:56:01
1501,1265,Empresa,2567,Fondo Renta Fija,10673.49,11494.38,2.5,2022-03-23,2025-03-23,Baja,Vencido,2022-03-19 11:57:05,2022-09-10 22:45:26
1502,1266,Individual,2568,Depósito a Plazo,3569.48,3587.83,1.2,2024-12-13,2025-12-13,Baja,Activo,2024-12-12 03:02:59,2025-05-07 07:08:37
1503,1266,Individual,2568,Fondo Renta Fija,2387.61,2571.06,2.5,2020-10-22,2023-10-22,Baja,Vencido,2020-10-17 00:00:56,2021-10-08 18:59:35
1504,1268,Empresa,2571,Depósito a Plazo,4850.47,4908.8,1.2,2024-02-09,2025-02-09,Baja,Vencido,2024-02-03 21:01:43,2024-04-09 07:54:16
1505,1268,Empresa,2572,Depósito a Plazo,9856.63,9974.83,1.2,2021-01-27,2022-01-27,Baja,Vencido,2021-01-21 08:35:30,2024-03-11 23:33:52
1506,1269,Individual,2573,Fondo Renta Fija,13129.25,14138.05,2.5,2021-02-18,2024-02-18,Baja,Vencido,2021-02-15 08:04:39,2023-11-22 02:01:38
1507,1269,Individual,2573,Fondo Renta Fija,40192.07,41943.7,2.5,2023-08-27,2026-08-27,Baja,Activo,2023-08-22 18:56:15,2025-02-26 03:19:04
1508,1270,Individual,2574,Fondo Renta Fija,31541.63,32342.74,2.5,2024-05-13,2027-05-13,Baja,Activo,2024-05-11 20:56:34,2024-12-17 04:41:18
1509,1270,Individual,2574,Depósito a Plazo,2563.69,2594.43,1.2,2022-10-01,2023-10-01,Baja,Vencido,2022-09-29 23:02:50,2024-10-12 02:24:13
1510,1271,Individual,2575,Depósito a Plazo,16122.66,16316.0,1.2,2020-07-09,2021-07-09,Baja,Vencido,2020-07-05 15:11:35,2021-02-21 18:52:51
1511,1271,Individual,2575,Fondo Renta Fija,5499.02,5921.94,2.5,2021-04-04,2024-04-04,Baja,Vencido,2021-03-29 08:00:00,2021-08-18 01:41:59
1512,1272,Individual,2577,Depósito a Plazo,16622.31,16822.19,1.2,2023-05-10,2024-05-10,Baja,Vencido,2023-05-04 20:09:22,2024-12-28 15:41:19
1513,1272,Individual,2576,Fondo Renta Variable,41522.22,48715.18,5.0,2022-02-08,2027-02-08,Media,Activo,2022-02-03 14:16:45,2023-10-15 20:34:22
1514,1273,Individual,2578,Fondo Renta Fija,42505.75,45774.82,2.5,2022-01-09,2025-01-09,Baja,Vencido,2022-01-06 07:19:36,2023-02-07 06:41:55
1515,1274,Individual,2581,Fondo Renta Variable,82132.59,98035.4,5.0,2021-10-02,2026-10-02,Media,Activo,2021-09-26 21:44:42,2022-08-15 21:06:31
1516,1275,Empresa,2584,Fondo Renta Fija,32117.47,34445.25,2.5,2022-07-19,2025-07-19,Baja,Activo,2022-07-14 16:19:47,2025-04-02 06:44:01
1517,1275,Empresa,2582,Fondo Renta Fija,38769.79,41018.52,2.5,2023-02-05,2026-02-05,Baja,Activo,2023-02-01 12:21:34,2023-09-04 01:45:17
1518,1277,Individual,2589,Fondo Renta Fija,5032.18,5278.54,2.5,2023-06-12,2026-06-12,Baja,Activo,2023-06-07 11:47:30,2023-10-24 15:51:45
1519,1278,Individual,2590,Fondo Renta Variable,53442.18,63255.27,5.0,2021-12-04,2026-12-04,Media,Activo,2021-11-28 14:47:08,2024-10-18 00:58:28
1520,1279,Empresa,2592,Depósito a Plazo,12931.45,13086.95,1.2,2023-08-06,2024-08-06,Baja,Vencido,2023-08-04 22:36:00,2024-09-09 12:05:58
1521,1280,Individual,2594,Depósito a Plazo,3120.98,3128.33,1.2,2025-03-08,2026-03-08,Baja,Activo,2025-03-04 05:37:33,2025-05-02 02:36:29
1522,1281,Individual,2595,Depósito a Plazo,3401.17,3441.96,1.2,2020-08-08,2021-08-08,Baja,Vencido,2020-08-05 14:31:12,2024-02-27 16:52:35
1523,1281,Individual,2595,Fondo Renta Fija,47813.56,51487.36,2.5,2020-05-09,2023-05-09,Baja,Vencido,2020-05-06 10:26:11,2025-04-22 10:11:57
1524,1282,Empresa,2596,Fondo Renta Fija,43278.83,46604.2,2.5,2021-01-21,2024-01-21,Baja,Vencido,2021-01-20 03:13:32,2022-04-08 08:11:34
1525,1282,Empresa,2596,Depósito a Plazo,3227.05,3244.7,1.2,2024-12-03,2025-12-03,Baja,Activo,2024-11-27 19:55:57,2025-04-21 03:06:14
1526,1282,Empresa,2596,Fondo Renta Fija,10563.45,11375.1,2.5,2020-07-05,2023-07-05,Baja,Vencido,2020-06-28 00:09:24,2024-03-18 13:03:03
1527,1283,Empresa,2597,Fondo Renta Fija,29701.6,30561.17,2.5,2024-03-23,2027-03-23,Baja,Activo,2024-03-18 21:18:02,2025-03-11 08:49:02
1528,1283,Empresa,2597,Fondo Renta Fija,39978.81,41684.5,2.5,2023-09-09,2026-09-09,Baja,Activo,2023-09-02 08:07:15,2023-09-26 09:47:43
1529,1283,Empresa,2597,Fondo Renta Fija,2350.38,2477.81,2.5,2023-03-30,2026-03-30,Baja,Activo,2023-03-28 09:45:53,2024-07-20 18:21:42
1530,1284,Individual,2598,Fondo Renta Variable,15055.81,17990.19,5.0,2021-09-24,2026-09-24,Media,Activo,2021-09-20 05:18:34,2023-04-17 03:34:50
1531,1286,Individual,2602,Fondo Renta Variable,26541.17,29294.88,5.0,2023-05-11,2028-05-11,Media,Activo,2023-05-05 21:34:42,2025-03-07 23:06:36
1532,1287,Individual,2605,Depósito a Plazo,4320.67,4372.48,1.2,2021-06-14,2022-06-14,Baja,Vencido,2021-06-09 00:30:51,2024-10-26 22:43:07
1533,1289,Individual,2611,Depósito a Plazo,12110.27,12255.49,1.2,2022-05-27,2023-05-27,Baja,Vencido,2022-05-21 01:46:41,2025-02-15 01:10:42
1534,1289,Individual,2609,Fondo Renta Variable,52734.83,58221.75,5.0,2023-05-09,2028-05-09,Media,Activo,2023-05-03 19:21:13,2024-12-19 10:17:25
1535,1292,Empresa,2617,Depósito a Plazo,1199.3,1213.68,1.2,2021-12-26,2022-12-26,Baja,Vencido,2021-12-22 08:15:31,2023-12-03 09:36:13
1536,1292,Empresa,2617,Depósito a Plazo,12191.62,12338.22,1.2,2023-12-10,2024-12-10,Baja,Vencido,2023-12-07 07:12:29,2025-01-13 20:59:33
1537,1293,Individual,2620,Depósito a Plazo,15314.93,15498.58,1.2,2024-03-01,2025-03-01,Baja,Vencido,2024-02-25 05:08:56,2024-09-12 02:41:20
1538,1293,Individual,2618,Fondo Renta Variable,94142.72,114156.25,5.0,2021-06-06,2026-06-06,Media,Activo,2021-06-02 22:31:55,2024-09-23 01:27:49
1539,1294,Individual,2623,Depósito a Plazo,9359.19,9471.42,1.2,2021-12-31,2022-12-31,Baja,Vencido,2021-12-30 23:49:38,2023-04-23 19:36:48
1540,1294,Individual,2622,Fondo Renta Variable,68927.36,77452.8,5.0,2022-12-28,2027-12-28,Media,Activo,2022-12-22 13:48:07,2024-11-21 22:17:19
1541,1295,Individual,2624,Fondo Renta Variable,85991.76,89567.58,5.0,2024-07-18,2029-07-18,Media,Activo,2024-07-14 07:57:06,2025-01-31 13:38:32
1542,1295,Individual,2625,Fondo Renta Fija,34251.06,36885.27,2.5,2022-04-05,2025-04-05,Baja,Vencido,2022-04-01 02:43:29,2023-04-03 03:07:12
1543,1295,Individual,2625,Fondo Renta Variable,7567.52,9657.96,5.0,2020-04-07,2025-04-07,Media,Vencido,2020-03-31 12:16:13,2023-06-30 02:52:07
1544,1296,Individual,2627,Depósito a Plazo,17059.77,17264.35,1.2,2021-04-29,2022-04-29,Baja,Vencido,2021-04-22 10:53:46,2024-08-17 03:07:30
1545,1297,Individual,2628,Depósito a Plazo,696.17,704.54,1.2,2023-08-08,2024-08-08,Baja,Vencido,2023-08-05 04:08:48,2025-01-12 14:12:56
1546,1299,Individual,2632,Fondo Renta Variable,86052.28,99859.42,5.0,2022-05-01,2027-05-01,Media,Activo,2022-04-30 08:59:55,2024-08-29 00:10:08
1547,1300,Individual,2634,Fondo Renta Variable,16589.09,17697.05,5.0,2024-01-21,2029-01-21,Media,Activo,2024-01-16 01:36:45,2024-12-30 17:38:26
1548,1301,Empresa,2635,Fondo Renta Variable,75288.98,80371.09,5.0,2024-01-16,2029-01-16,Media,Activo,2024-01-12 11:06:49,2025-04-17 21:04:30
1549,1302,Empresa,2638,Fondo Renta Variable,61603.49,67795.48,5.0,2023-06-02,2028-06-02,Media,Activo,2023-05-27 14:40:05,2024-08-06 19:28:00
1550,1302,Empresa,2638,Fondo Renta Fija,21939.11,23624.82,2.5,2020-12-27,2023-12-27,Baja,Vencido,2020-12-24 16:07:05,2024-06-02 21:14:25
1551,1303,Individual,2641,Fondo Renta Variable,43730.41,44029.34,5.0,2025-03-29,2030-03-29,Media,Activo,2025-03-23 05:55:56,2025-04-24 20:15:15
1552,1303,Individual,2639,Depósito a Plazo,7339.87,7428.13,1.2,2023-04-12,2024-04-12,Baja,Vencido,2023-04-08 07:41:37,2024-03-02 09:53:05
1553,1305,Empresa,2645,Fondo Renta Fija,48844.28,50571.39,2.5,2023-12-22,2026-12-22,Baja,Activo,2023-12-18 03:13:52,2024-03-30 07:53:23
1554,1305,Empresa,2645,Fondo Renta Variable,87049.3,93248.54,5.0,2023-12-21,2028-12-21,Media,Activo,2023-12-19 21:32:18,2024-07-15 21:02:24
1555,1306,Individual,2647,Fondo Renta Fija,29982.62,31287.19,2.5,2023-08-28,2026-08-28,Baja,Activo,2023-08-24 22:14:59,2024-06-02 20:50:50
1556,1307,Individual,2649,Depósito a Plazo,15911.16,16101.96,1.2,2020-11-05,2021-11-05,Baja,Vencido,2020-11-01 14:34:44,2021-09-13 17:46:09
1557,1307,Individual,2649,Depósito a Plazo,19223.95,19264.17,1.2,2025-03-16,2026-03-16,Baja,Activo,2025-03-10 02:32:15,2025-04-24 04:55:25
1558,1309,Individual,2652,Fondo Renta Variable,86443.5,100273.22,5.0,2022-05-04,2027-05-04,Media,Activo,2022-04-30 01:13:15,2022-08-09 17:48:38
1559,1309,Individual,2651,Fondo Renta Variable,56478.89,62714.57,5.0,2023-03-27,2028-03-27,Media,Activo,2023-03-25 01:52:17,2024-03-25 21:53:46
1560,1309,Individual,2651,Depósito a Plazo,12363.84,12512.1,1.2,2022-03-20,2023-03-20,Baja,Vencido,2022-03-19 03:37:58,2023-02-20 10:00:34
1561,1309,Individual,2651,Fondo Renta Fija,4706.03,5067.62,2.5,2020-11-06,2023-11-06,Baja,Vencido,2020-11-05 07:03:39,2022-08-02 09:54:24
1562,1310,Individual,2654,Depósito a Plazo,11614.59,11729.71,1.2,2024-07-21,2025-07-21,Baja,Activo,2024-07-15 08:09:30,2025-02-14 00:50:46
1563,1311,Individual,2655,Fondo Renta Variable,86460.78,98553.49,5.0,2022-09-12,2027-09-12,Media,Activo,2022-09-10 12:37:33,2024-11-22 15:40:02
1564,1312,Individual,2656,Fondo Renta Variable,27729.99,29463.73,5.0,2024-02-20,2029-02-20,Media,Activo,2024-02-18 22:06:19,2025-01-06 12:03:22
1565,1312,Individual,2656,Depósito a Plazo,4315.07,4341.5,1.2,2024-11-13,2025-11-13,Baja,Activo,2024-11-06 21:21:51,2025-02-19 09:24:24
1566,1312,Individual,2656,Depósito a Plazo,10329.12,10452.98,1.2,2021-01-03,2022-01-03,Baja,Vencido,2021-01-01 00:47:57,2021-12-28 19:23:44
1567,1315,Individual,2661,Fondo Renta Variable,39850.07,43656.82,5.0,2023-07-06,2028-07-06,Media,Activo,2023-07-01 06:44:19,2024-04-09 15:57:15
1568,1316,Individual,2663,Fondo Renta Variable,92371.24,93964.21,5.0,2025-01-11,2030-01-11,Media,Activo,2025-01-05 00:22:00,2025-03-31 05:49:21
1569,1316,Individual,2663,Depósito a Plazo,11228.08,11362.72,1.2,2022-12-09,2023-12-09,Baja,Vencido,2022-12-02 04:59:33,2024-02-10 13:35:23
1570,1316,Individual,2663,Depósito a Plazo,3949.79,3973.99,1.2,2024-11-13,2025-11-13,Baja,Activo,2024-11-10 19:47:09,2025-05-03 17:10:58
1571,1318,Individual,2666,Fondo Renta Fija,7534.39,7973.02,2.5,2023-02-02,2026-02-02,Baja,Activo,2023-01-27 05:56:51,2023-07-25 22:54:33
1572,1318,Individual,2668,Depósito a Plazo,16093.69,16286.68,1.2,2022-06-18,2023-06-18,Baja,Vencido,2022-06-13 11:54:57,2023-10-18 16:22:00
1573,1319,Empresa,2669,Depósito a Plazo,15819.93,16010.16,1.2,2023-03-02,2024-03-02,Baja,Vencido,2023-02-26 12:10:47,2023-05-04 00:46:32
1574,1319,Empresa,2670,Depósito a Plazo,12069.53,12214.26,1.2,2022-04-19,2023-04-19,Baja,Vencido,2022-04-14 16:55:40,2024-04-01 02:07:57
1575,1321,Individual,2674,Depósito a Plazo,9771.71,9889.21,1.2,2024-02-05,2025-02-05,Baja,Vencido,2024-02-01 06:39:38,2024-12-13 09:03:52
1576,1321,Individual,2674,Depósito a Plazo,17494.27,17704.63,1.2,2024-01-05,2025-01-05,Baja,Vencido,2024-01-04 12:29:28,2024-04-19 14:25:16
1577,1323,Individual,2677,Fondo Renta Fija,20982.08,22594.26,2.5,2020-06-23,2023-06-23,Baja,Vencido,2020-06-20 09:45:45,2021-08-29 15:02:56
1578,1326,Empresa,2682,Fondo Renta Variable,8347.54,9995.82,5.0,2021-09-08,2026-09-08,Media,Activo,2021-09-06 22:04:09,2024-11-24 13:06:08
1579,1326,Empresa,2682,Fondo Renta Variable,99099.74,121004.68,5.0,2021-04-15,2026-04-15,Media,Activo,2021-04-08 07:40:32,2022-08-28 22:34:19
1580,1327,Individual,2683,Fondo Renta Fija,13615.49,14662.64,2.5,2021-07-16,2024-07-16,Baja,Vencido,2021-07-15 12:38:15,2022-05-06 21:45:26
1581,1327,Individual,2683,Fondo Renta Variable,35229.85,43543.13,5.0,2021-01-14,2026-01-14,Media,Activo,2021-01-08 03:29:12,2022-09-09 20:56:50
1582,1328,Individual,2686,Fondo Renta Fija,23594.01,25281.8,2.5,2022-08-01,2025-08-01,Baja,Activo,2022-07-29 20:50:49,2023-06-05 06:50:34
1583,1329,Individual,2687,Fondo Renta Variable,24373.85,31106.86,5.0,2020-04-18,2025-04-18,Media,Vencido,2020-04-17 20:53:33,2021-05-30 18:25:04
1584,1330,Individual,2689,Depósito a Plazo,5413.66,5478.76,1.2,2023-05-31,2024-05-31,Baja,Vencido,2023-05-28 04:50:51,2024-09-16 10:24:53
1585,1331,Individual,2690,Fondo Renta Variable,45378.86,46421.14,5.0,2024-11-30,2029-11-30,Media,Activo,2024-11-29 05:51:51,2024-12-15 21:36:00
1586,1332,Individual,2694,Fondo Renta Variable,18109.7,22044.82,5.0,2021-05-08,2026-05-08,Media,Activo,2021-05-06 10:45:41,2024-02-19 04:21:19
1587,1332,Individual,2693,Depósito a Plazo,9450.86,9564.19,1.2,2021-09-06,2022-09-06,Baja,Vencido,2021-08-30 18:03:41,2021-12-09 02:30:49
1588,1333,Individual,2695,Fondo Renta Fija,22253.36,22740.02,2.5,2024-07-03,2027-07-03,Baja,Activo,2024-06-27 15:00:46,2025-05-07 02:55:24
1589,1334,Individual,2696,Fondo Renta Fija,48321.95,52038.33,2.5,2021-10-19,2024-10-19,Baja,Vencido,2021-10-18 16:39:26,2025-01-22 23:43:26
1590,1334,Individual,2696,Depósito a Plazo,15194.53,15376.74,1.2,2020-10-30,2021-10-30,Baja,Vencido,2020-10-24 01:25:32,2020-12-02 17:32:52
1591,1335,Individual,2697,Depósito a Plazo,5189.14,5241.43,1.2,2024-07-16,2025-07-16,Baja,Activo,2024-07-10 12:50:15,2025-01-16 10:12:31
1592,1336,Individual,2699,Fondo Renta Variable,21151.99,25328.59,5.0,2021-09-08,2026-09-08,Media,Activo,2021-09-06 01:02:44,2023-02-12 00:24:58
1593,1336,Individual,2700,Fondo Renta Fija,40488.46,42949.97,2.5,2022-12-28,2025-12-28,Baja,Activo,2022-12-23 23:30:08,2023-07-23 01:21:38
1594,1337,Individual,2702,Fondo Renta Fija,42134.84,45078.8,2.5,2022-08-24,2025-08-24,Baja,Activo,2022-08-21 19:09:15,2025-02-22 13:48:00
1595,1339,Individual,2707,Depósito a Plazo,17091.9,17296.86,1.2,2024-03-30,2025-03-30,Baja,Vencido,2024-03-25 01:23:24,2025-04-19 07:36:17
1596,1340,Individual,2708,Depósito a Plazo,1481.76,1499.53,1.2,2022-06-21,2023-06-21,Baja,Vencido,2022-06-18 10:05:48,2022-11-14 07:27:25
1597,1340,Individual,2708,Fondo Renta Variable,31552.75,37581.7,5.0,2021-10-18,2026-10-18,Media,Activo,2021-10-15 04:33:07,2022-10-06 08:29:19
1598,1341,Individual,2710,Fondo Renta Fija,31290.59,33694.83,2.5,2021-02-04,2024-02-04,Baja,Vencido,2021-01-29 07:19:10,2023-01-06 10:24:23
1599,1342,Empresa,2712,Fondo Renta Fija,24966.91,26356.18,2.5,2023-03-10,2026-03-10,Baja,Activo,2023-03-07 16:32:15,2025-01-05 06:05:32
1600,1342,Empresa,2711,Depósito a Plazo,5194.81,5257.1,1.2,2021-12-11,2022-12-11,Baja,Vencido,2021-12-04 09:50:49,2025-01-05 08:26:19
1601,1343,Individual,2713,Depósito a Plazo,15392.66,15577.24,1.2,2020-08-23,2021-08-23,Baja,Vencido,2020-08-19 17:30:19,2024-07-08 19:05:53
1602,1343,Individual,2713,Depósito a Plazo,18215.54,18434.58,1.2,2023-03-12,2024-03-12,Baja,Vencido,2023-03-11 04:47:20,2024-10-24 04:31:46
1603,1345,Empresa,2718,Fondo Renta Variable,13421.49,16370.66,5.0,2021-04-23,2026-04-23,Media,Activo,2021-04-18 14:29:08,2024-06-27 06:56:29
1604,1345,Empresa,2718,Fondo Renta Fija,20056.01,21598.49,2.5,2021-03-25,2024-03-25,Baja,Vencido,2021-03-19 13:57:25,2022-01-29 20:23:48
1605,1346,Empresa,2719,Fondo Renta Fija,1400.73,1508.36,2.5,2020-08-21,2023-08-21,Baja,Vencido,2020-08-19 18:28:26,2022-03-20 18:26:38
1606,1346,Empresa,2719,Fondo Renta Fija,32442.46,32525.91,2.5,2025-04-11,2028-04-11,Baja,Activo,2025-04-10 22:48:03,2025-05-15 14:57:05
1607,1347,Individual,2722,Depósito a Plazo,12941.65,13096.84,1.2,2021-11-25,2022-11-25,Baja,Vencido,2021-11-18 03:16:33,2022-08-06 08:57:43
1608,1347,Individual,2720,Fondo Renta Variable,93620.26,118338.18,5.0,2020-07-30,2025-07-30,Media,Activo,2020-07-26 00:51:30,2020-09-13 14:55:29
1609,1348,Individual,2724,Depósito a Plazo,14271.87,14443.01,1.2,2021-03-09,2022-03-09,Baja,Vencido,2021-03-03 09:56:14,2021-12-24 19:53:25
1610,1348,Individual,2723,Fondo Renta Variable,96405.59,123036.57,5.0,2020-05-07,2025-05-07,Media,Vencido,2020-05-02 00:01:31,2022-08-22 03:26:46
1611,1348,Individual,2724,Fondo Renta Variable,89918.04,96553.46,5.0,2023-12-03,2028-12-03,Media,Activo,2023-11-26 17:42:26,2023-12-27 17:41:18
1612,1349,Individual,2725,Fondo Renta Variable,65546.77,70723.02,5.0,2023-10-28,2028-10-28,Media,Activo,2023-10-27 19:30:03,2023-11-30 10:19:25
1613,1350,Individual,2727,Fondo Renta Fija,3694.49,3901.91,2.5,2023-03-03,2026-03-03,Baja,Activo,2023-02-27 04:03:49,2025-04-19 17:53:26
1614,1350,Individual,2727,Fondo Renta Fija,6825.71,6842.34,2.5,2025-04-13,2028-04-13,Baja,Activo,2025-04-07 18:04:47,2025-04-15 11:18:40
1615,1351,Individual,2730,Fondo Renta Variable,7609.71,9027.49,5.0,2021-11-17,2026-11-17,Media,Activo,2021-11-15 07:52:09,2022-05-08 01:37:38
1616,1351,Individual,2728,Fondo Renta Variable,74549.36,95104.68,5.0,2020-05-22,2025-05-22,Media,Activo,2020-05-17 13:59:13,2022-03-04 05:34:14
1617,1355,Empresa,2740,Fondo Renta Fija,32504.05,35003.9,2.5,2022-02-07,2025-02-07,Baja,Vencido,2022-02-06 23:07:11,2022-02-28 00:11:29
1618,1357,Empresa,2744,Depósito a Plazo,5013.62,5073.74,1.2,2021-12-26,2022-12-26,Baja,Vencido,2021-12-19 10:43:40,2023-04-20 02:04:30
1619,1360,Individual,2747,Fondo Renta Variable,66781.45,77693.51,5.0,2022-04-12,2027-04-12,Media,Activo,2022-04-09 17:36:28,2023-03-30 00:52:58
1620,1361,Individual,2750,Depósito a Plazo,7609.91,7623.59,1.2,2025-03-25,2026-03-25,Baja,Activo,2025-03-22 17:18:34,2025-05-11 16:57:14
1621,1362,Individual,2751,Depósito a Plazo,15198.43,15380.69,1.2,2020-03-16,2021-03-16,Baja,Vencido,2020-03-13 19:30:40,2024-10-24 09:37:55
1622,1362,Individual,2752,Fondo Renta Fija,43297.04,46623.81,2.5,2021-01-10,2024-01-10,Baja,Vencido,2021-01-08 20:03:04,2024-05-20 22:24:07
1623,1362,Individual,2752,Fondo Renta Fija,22879.39,24639.02,2.5,2020-02-16,2023-02-16,Baja,Vencido,2020-02-12 11:36:36,2022-05-20 03:39:49
1624,1364,Empresa,2756,Fondo Renta Fija,14663.4,15790.08,2.5,2021-02-21,2024-02-21,Baja,Vencido,2021-02-20 12:19:31,2023-10-18 12:08:30
1625,1367,Empresa,2763,Fondo Renta Variable,19641.85,22750.81,5.0,2022-05-15,2027-05-15,Media,Activo,2022-05-08 03:16:40,2024-08-03 15:31:19
1626,1368,Individual,2765,Depósito a Plazo,721.5,730.15,1.2,2022-05-19,2023-05-19,Baja,Vencido,2022-05-18 15:37:30,2022-12-14 22:24:02
1627,1368,Individual,2765,Fondo Renta Variable,85977.12,109273.91,5.0,2020-06-19,2025-06-19,Media,Activo,2020-06-17 18:05:21,2023-06-22 13:28:08
1628,1368,Individual,2764,Fondo Renta Variable,60738.3,61934.49,5.0,2024-12-24,2029-12-24,Media,Activo,2024-12-20 13:19:56,2024-12-26 16:35:23
1629,1369,Empresa,2767,Fondo Renta Variable,25206.44,27918.47,5.0,2023-04-15,2028-04-15,Media,Activo,2023-04-13 15:06:28,2025-04-12 23:53:31
1630,1369,Empresa,2766,Fondo Renta Variable,31397.22,32041.23,5.0,2024-12-18,2029-12-18,Media,Activo,2024-12-16 01:49:28,2025-01-13 23:24:10
1631,1370,Individual,2768,Fondo Renta Variable,62302.71,65371.98,5.0,2024-05-24,2029-05-24,Media,Activo,2024-05-22 14:54:51,2025-03-25 21:00:01
1632,1372,Individual,2773,Fondo Renta Variable,27432.83,33788.67,5.0,2021-02-09,2026-02-09,Media,Activo,2021-02-05 11:22:28,2021-06-13 18:42:44
1633,1373,Individual,2778,Fondo Renta Variable,41400.67,52837.15,5.0,2020-04-23,2025-04-23,Media,Vencido,2020-04-19 05:00:12,2023-11-23 01:30:27
1634,1374,Individual,2779,Fondo Renta Fija,46095.86,49637.68,2.5,2020-08-22,2023-08-22,Baja,Vencido,2020-08-21 04:59:55,2024-08-01 19:49:08
1635,1374,Individual,2780,Fondo Renta Variable,44760.89,52193.19,5.0,2022-03-26,2027-03-26,Media,Activo,2022-03-21 14:48:29,2024-10-31 05:27:32
1636,1374,Individual,2780,Fondo Renta Fija,19121.12,20591.7,2.5,2020-02-12,2023-02-12,Baja,Vencido,2020-02-10 19:40:06,2020-10-04 06:00:03
1637,1374,Individual,2779,Fondo Renta Variable,89956.87,90632.31,5.0,2025-03-24,2030-03-24,Media,Activo,2025-03-22 17:17:22,2025-03-24 11:37:04
1638,1376,Empresa,2783,Fondo Renta Fija,47209.78,49104.32,2.5,2023-10-15,2026-10-15,Baja,Activo,2023-10-12 09:10:26,2024-11-12 16:08:47
1639,1377,Individual,2784,Fondo Renta Variable,6611.65,7216.2,5.0,2023-08-03,2028-08-03,Media,Activo,2023-07-29 23:40:47,2023-09-07 02:50:32
1640,1378,Individual,2786,Fondo Renta Fija,29199.02,29526.55,2.5,2024-12-05,2027-12-05,Baja,Activo,2024-12-04 12:23:48,2025-01-21 22:38:34
1641,1379,Empresa,2790,Fondo Renta Fija,10893.18,11730.96,2.5,2021-12-29,2024-12-29,Baja,Vencido,2021-12-22 19:21:06,2024-12-08 01:30:59
1642,1379,Empresa,2789,Fondo Renta Variable,56569.3,58921.64,5.0,2024-07-18,2029-07-18,Media,Activo,2024-07-16 14:45:31,2025-04-24 21:09:00
1643,1380,Individual,2792,Fondo Renta Variable,84272.08,94986.85,5.0,2022-12-05,2027-12-05,Media,Activo,2022-12-03 09:56:11,2023-10-28 20:32:08
1644,1380,Individual,2791,Depósito a Plazo,6814.37,6896.09,1.2,2022-07-09,2023-07-09,Baja,Vencido,2022-07-03 11:45:23,2023-09-01 12:28:10
1645,1381,Individual,2793,Fondo Renta Fija,46803.89,50400.11,2.5,2020-10-03,2023-10-03,Baja,Vencido,2020-09-30 12:33:24,2023-05-02 00:56:50
1646,1381,Individual,2793,Fondo Renta Fija,25618.88,25978.16,2.5,2024-10-25,2027-10-25,Baja,Activo,2024-10-22 18:03:10,2025-02-18 19:57:04
1647,1381,Individual,2793,Fondo Renta Fija,37075.78,39067.46,2.5,2023-04-06,2026-04-06,Baja,Activo,2023-04-01 04:47:07,2023-08-10 04:52:54
1648,1382,Individual,2795,Fondo Renta Variable,21434.42,26805.61,5.0,2020-10-18,2025-10-18,Media,Activo,2020-10-17 12:33:23,2023-02-21 11:03:30
1649,1383,Individual,2797,Fondo Renta Fija,36509.83,39315.1,2.5,2020-08-28,2023-08-28,Baja,Vencido,2020-08-22 10:49:49,2023-07-19 18:55:36
1650,1383,Individual,2797,Fondo Renta Fija,45368.39,48857.62,2.5,2021-05-13,2024-05-13,Baja,Vencido,2021-05-10 21:59:59,2024-04-05 07:47:55
1651,1386,Individual,2804,Fondo Renta Fija,35049.48,36957.29,2.5,2023-03-27,2026-03-27,Baja,Activo,2023-03-25 03:44:35,2024-06-16 02:28:31
1652,1386,Individual,2804,Depósito a Plazo,12749.91,12902.8,1.2,2021-11-12,2022-11-12,Baja,Vencido,2021-11-06 04:46:00,2025-05-07 04:53:27
1653,1386,Individual,2803,Fondo Renta Fija,21918.19,23603.89,2.5,2021-06-26,2024-06-26,Baja,Vencido,2021-06-20 20:55:37,2022-03-09 20:33:11
1654,1386,Individual,2803,Fondo Renta Fija,22913.85,24674.46,2.5,2020-12-23,2023-12-23,Baja,Vencido,2020-12-16 06:16:33,2021-10-04 07:07:16
1655,1387,Individual,2806,Fondo Renta Fija,39841.88,42906.07,2.5,2021-12-10,2024-12-10,Baja,Vencido,2021-12-08 11:13:46,2024-01-30 17:49:57
